period,stateid,stateDescription,sectorid,sectorName,customers,price,revenue,sales,year,month
2023-03-01,NM,New Mexico,RES,residential,926409.0,13.05,69.4193,531.90147,2023,3
2023-03-01,NY,New York,COM,commercial,1178646.0,16.92,968.47923,5722.55412,2023,3
2023-03-01,CO,Colorado,TRA,transportation,2.0,12.37,0.96664,7.81477,2023,3
2023-03-01,TN,Tennessee,IND,industrial,1002.0,6.22,116.91344,1878.20938,2023,3
2023-03-01,OH,Ohio,TRA,transportation,2.0,5.63,0.15263,2.71035,2023,3
2023-03-01,OK,Oklahoma,ALL,all sectors,2175213.0,8.66,450.76643,5204.20332,2023,3
2023-03-01,SC,South Carolina,RES,residential,2503347.0,13.83,294.06092,2125.59143,2023,3
2023-03-01,FL,Florida,COM,commercial,1291730.0,12.03,915.50821,7608.15316,2023,3
2023-03-01,FL,Florida,ALL,all sectors,11493663.0,13.2,2466.92791,18684.09173,2023,3
2023-03-01,DC,District of Columbia,TRA,transportation,3.0,10.76,2.1487,19.96607,2023,3
2023-03-01,DC,District of Columbia,RES,residential,312127.0,16.06,28.43383,177.02425,2023,3
2023-03-01,DC,District of Columbia,IND,industrial,1.0,10.59,1.49402,14.10453,2023,3
2023-03-01,DC,District of Columbia,COM,commercial,27352.0,16.49,89.46695,542.58649,2023,3
2023-03-01,DC,District of Columbia,ALL,all sectors,339483.0,16.13,121.5435,753.68134,2023,3
2023-03-01,DE,Delaware,TRA,transportation,0.0,0.0,0.0,0.0,2023,3
2023-03-01,DE,Delaware,RES,residential,467036.0,15.33,65.39622,426.49265,2023,3
2023-03-01,DE,Delaware,IND,industrial,875.0,8.02,12.74751,158.87562,2023,3
2023-03-01,DE,Delaware,COM,commercial,59521.0,11.8,41.06529,347.99236,2023,3
2023-03-01,DE,Delaware,ALL,all sectors,527432.0,12.77,119.20901,933.36063,2023,3
2023-03-01,CT,Connecticut,TRA,transportation,3.0,27.22,4.15729,15.27138,2023,3
2023-03-01,CT,Connecticut,RES,residential,1541002.0,33.06,328.92633,995.03488,2023,3
2023-03-01,CT,Connecticut,IND,industrial,3959.0,15.78,31.44163,199.30647,2023,3
2023-03-01,CT,Connecticut,COM,commercial,156775.0,20.59,192.25477,933.81504,2023,3
2023-03-01,OH,Ohio,RES,residential,5106450.0,14.89,646.2592,4341.17053,2023,3
2023-03-01,FL,Florida,RES,residential,10176447.0,14.65,1406.84649,9603.64563,2023,3
2023-03-01,FL,Florida,TRA,transportation,2.0,11.66,0.69395,5.95199,2023,3
2023-03-01,TN,Tennessee,RES,residential,3093210.0,12.4,367.17917,2961.89242,2023,3
2023-03-01,TN,Tennessee,TRA,transportation,0.0,0.0,0.0,0.0,2023,3
2023-03-01,TX,Texas,ALL,all sectors,14148487.0,9.55,3417.55476,35793.51422,2023,3
2023-03-01,TX,Texas,COM,commercial,1576509.0,8.71,1095.93966,12578.17902,2023,3
2023-03-01,TX,Texas,IND,industrial,338451.0,6.18,784.53246,12690.80206,2023,3
2023-03-01,TX,Texas,RES,residential,12233524.0,14.61,1536.2167,10512.63757,2023,3
2023-03-01,TX,Texas,TRA,transportation,3.0,7.28,0.86593,11.89558,2023,3
2023-03-01,UT,Utah,ALL,all sectors,1389414.0,8.89,229.9759,2588.08343,2023,3
2023-03-01,UT,Utah,COM,commercial,141593.0,8.36,88.88332,1063.1098,2023,3
2023-03-01,UT,Utah,IND,industrial,10714.0,6.99,44.40214,635.12595,2023,3
2023-03-01,WNC,West North Central,TRA,transportation,3.0,10.31,0.37512,3.6401,2023,3
2023-03-01,UT,Utah,TRA,transportation,1.0,12.21,0.56429,4.62301,2023,3
2023-03-01,VT,Vermont,ALL,all sectors,383846.0,17.42,80.0696,459.62354,2023,3
2023-03-01,WNC,West North Central,RES,residential,9891847.0,12.12,1092.23024,9011.19302,2023,3
2023-03-01,WNC,West North Central,IND,industrial,123993.0,7.38,591.98539,8020.72474,2023,3
2023-03-01,WNC,West North Central,COM,commercial,1520644.0,9.87,853.60748,8644.84322,2023,3
2023-03-01,WNC,West North Central,ALL,all sectors,11536487.0,9.88,2538.19823,25680.40108,2023,3
2023-03-01,ENC,East North Central,TRA,transportation,10.0,7.33,2.9327,39.98514,2023,3
2023-03-01,ENC,East North Central,RES,residential,20828091.0,16.45,2436.11546,14806.65083,2023,3
2023-03-01,ENC,East North Central,IND,industrial,54780.0,8.08,1263.67656,15637.00645,2023,3
2023-03-01,UT,Utah,RES,residential,1237106.0,10.86,96.12615,885.22468,2023,3
2023-03-01,OK,Oklahoma,TRA,transportation,0.0,0.0,0.0,0.0,2023,3
2023-03-01,SC,South Carolina,COM,commercial,411792.0,10.39,198.94544,1915.10123,2023,3
2023-03-01,MN,Minnesota,ALL,all sectors,2863760.0,11.85,666.09768,5623.43599,2023,3
2023-03-01,MI,Michigan,TRA,transportation,2.0,13.64,0.06694,0.49069,2023,3
2023-03-01,MAT,Middle Atlantic,ALL,all sectors,19082160.0,14.85,4239.9288,28543.03789,2023,3
2023-03-01,MAT,Middle Atlantic,COM,commercial,2454908.0,14.57,1717.2015,11783.64178,2023,3
2023-03-01,MAT,Middle Atlantic,IND,industrial,33626.0,7.88,463.99093,5887.60433,2023,3
2023-03-01,MI,Michigan,RES,residential,4494696.0,18.23,493.57811,2706.90046,2023,3
2023-03-01,NEW,New England,TRA,transportation,6.0,14.92,6.28986,42.14406,2023,3
2023-03-01,MI,Michigan,IND,industrial,5379.0,8.03,198.65877,2472.96308,2023,3
2023-03-01,MI,Michigan,ALL,all sectors,5059336.0,13.27,1080.44161,8144.88057,2023,3
2023-03-01,MA,Massachusetts,TRA,transportation,2.0,7.27,1.8054,24.84037,2023,3
2023-03-01,MA,Massachusetts,RES,residential,2880009.0,32.72,518.5008,1584.82827,2023,3
2023-03-01,MA,Massachusetts,IND,industrial,10793.0,18.14,90.45079,498.53349,2023,3
2023-03-01,MA,Massachusetts,COM,commercial,450526.0,20.53,402.31927,1960.0349,2023,3
2023-03-01,WV,West Virginia,RES,residential,865721.0,14.23,136.37452,958.15962,2023,3
2023-03-01,WV,West Virginia,TRA,transportation,0.0,0.0,0.0,0.0,2023,3
2023-03-01,MI,Michigan,COM,commercial,559259.0,13.09,388.13778,2964.52635,2023,3
2023-03-01,MA,Massachusetts,ALL,all sectors,3341330.0,24.9,1013.07626,4068.23703,2023,3
2023-03-01,NEW,New England,RES,residential,6548692.0,31.25,1206.68695,3861.14615,2023,3
2023-03-01,MN,Minnesota,COM,commercial,310412.0,12.02,227.06093,1888.26803,2023,3
2023-03-01,MO,Missouri,ALL,all sectors,3312909.0,10.0,605.69032,6056.0703,2023,3
2023-03-01,MS,Mississippi,TRA,transportation,0.0,0.0,0.0,0.0,2023,3
2023-03-01,WA,Washington,RES,residential,3326288.0,10.79,443.58545,4109.76043,2023,3
2023-03-01,WA,Washington,TRA,transportation,5.0,10.65,0.99324,9.32876,2023,3
2023-03-01,WV,West Virginia,ALL,all sectors,1027435.0,10.3,297.51185,2887.65988,2023,3
2023-03-01,WV,West Virginia,COM,commercial,150577.0,11.2,69.3611,619.41303,2023,3
2023-03-01,NH,New Hampshire,IND,industrial,3125.0,16.43,25.38403,154.51399,2023,3
2023-03-01,NH,New Hampshire,COM,commercial,110993.0,22.3,74.15787,332.56555,2023,3
2023-03-01,NH,New Hampshire,ALL,all sectors,759292.0,24.84,219.29301,882.95363,2023,3
2023-03-01,NV,Nevada,TRA,transportation,1.0,12.96,0.06829,0.52691,2023,3
2023-03-01,WV,West Virginia,IND,industrial,11137.0,7.01,91.77623,1310.08724,2023,3
2023-03-01,MS,Mississippi,IND,industrial,10955.0,7.07,89.80383,1269.55123,2023,3
2023-03-01,MS,Mississippi,COM,commercial,245982.0,13.0,134.49205,1034.58888,2023,3
2023-03-01,MS,Mississippi,ALL,all sectors,1587639.0,11.13,390.7288,3510.5133,2023,3
2023-03-01,MN,Minnesota,TRA,transportation,1.0,12.48,0.22242,1.78227,2023,3
2023-03-01,MN,Minnesota,RES,residential,2544635.0,13.94,285.71097,2049.8407,2023,3
2023-03-01,MN,Minnesota,IND,industrial,8712.0,9.09,153.10336,1683.54499,2023,3
2023-03-01,MS,Mississippi,RES,residential,1330702.0,13.8,166.43293,1206.37319,2023,3
2023-03-01,MD,Maryland,TRA,transportation,5.0,10.36,3.44447,33.26225,2023,3
2023-03-01,MD,Maryland,RES,residential,2429796.0,15.85,348.10139,2196.5659,2023,3
2023-03-01,KS,Kansas,IND,industrial,23827.0,8.16,74.93231,918.41539,2023,3
2023-03-01,KS,Kansas,COM,commercial,245400.0,11.2,132.99696,1187.27512,2023,3
2023-03-01,KS,Kansas,ALL,all sectors,1571025.0,11.06,335.94014,3038.7369,2023,3
2023-03-01,IA,Iowa,TRA,transportation,0.0,0.0,0.0,0.0,2023,3
2023-03-01,IA,Iowa,RES,residential,1434326.0,11.99,153.89278,1283.31758,2023,3
2023-03-01,IA,Iowa,IND,industrial,8938.0,5.76,129.04155,2241.79827,2023,3
2023-03-01,IA,Iowa,COM,commercial,250105.0,9.14,97.01883,1061.0612,2023,3
2023-03-01,KS,Kansas,RES,residential,1301798.0,13.72,128.01088,933.04639,2023,3
2023-03-01,IA,Iowa,ALL,all sectors,1693369.0,8.28,379.95316,4586.17705,2023,3
2023-03-01,IN,Indiana,RES,residential,3010900.0,16.02,409.62084,2556.94619,2023,3
2023-03-01,IN,Indiana,IND,industrial,19330.0,9.07,316.59764,3489.63396,2023,3
2023-03-01,IN,Indiana,COM,commercial,371140.0,13.73,258.75348,1885.1121,2023,3
2023-03-01,IN,Indiana,ALL,all sectors,3401371.0,12.42,985.34191,7934.51717,2023,3
2023-03-01,IL,Illinois,TRA,transportation,3.0,6.87,2.32726,33.86097,2023,3
2023-03-01,IL,Illinois,RES,residential,5412841.0,17.38,576.25547,3316.40716,2023,3
2023-03-01,IL,Illinois,COM,commercial,628405.0,11.48,432.781,3770.93477,2023,3
2023-03-01,IN,Indiana,TRA,transportation,1.0,13.1,0.36995,2.82492,2023,3
2023-03-01,KS,Kansas,TRA,transportation,0.0,0.0,0.0,0.0,2023,3
2023-03-01,KY,Kentucky,ALL,all sectors,2382904.0,9.68,553.73634,5721.62198,2023,3
2023-03-01,KY,Kentucky,COM,commercial,322344.0,11.21,171.17323,1527.31267,2023,3
2023-03-01,MD,Maryland,IND,industrial,9215.0,9.54,27.35792,286.81981,2023,3
2023-03-01,MD,Maryland,COM,commercial,260579.0,12.52,274.43931,2192.47411,2023,3
2023-03-01,MD,Maryland,ALL,all sectors,2699595.0,13.87,653.34309,4709.12206,2023,3
2023-03-01,ME,Maine,TRA,transportation,0.0,0.0,0.0,0.0,2023,3
2023-03-01,ME,Maine,RES,residential,723289.0,29.37,134.9907,459.64634,2023,3
2023-03-01,WI,Wisconsin,IND,industrial,5302.0,8.26,160.08129,1938.068,2023,3
2023-03-01,WI,Wisconsin,COM,commercial,363147.0,12.59,242.39585,1924.77787,2023,3
2023-03-01,ME,Maine,IND,industrial,2117.0,12.61,25.40019,201.42749,2023,3
2023-03-01,ME,Maine,COM,commercial,108858.0,18.31,65.87089,359.66606,2023,3
2023-03-01,ME,Maine,ALL,all sectors,834264.0,22.17,226.26177,1020.73989,2023,3
2023-03-01,LA,Louisiana,TRA,transportation,1.0,11.09,0.08345,0.75263,2023,3
2023-03-01,LA,Louisiana,RES,residential,2136199.0,11.87,236.43303,1991.12211,2023,3
2023-03-01,LA,Louisiana,IND,industrial,18948.0,6.35,202.67366,3189.49347,2023,3
2023-03-01,LA,Louisiana,COM,commercial,300879.0,11.14,194.50586,1746.07788,2023,3
2023-03-01,LA,Louisiana,ALL,all sectors,2456027.0,9.15,633.696,6927.44608,2023,3
2023-03-01,KY,Kentucky,TRA,transportation,0.0,0.0,0.0,0.0,2023,3
2023-03-01,KY,Kentucky,RES,residential,2055404.0,12.28,236.86768,1928.87538,2023,3
2023-03-01,KY,Kentucky,IND,industrial,5156.0,6.43,145.69542,2265.43393,2023,3
2023-03-01,MO,Missouri,COM,commercial,401338.0,9.39,213.17167,2269.96388,2023,3
2023-03-01,MO,Missouri,IND,industrial,9838.0,7.55,79.51061,1053.11009,2023,3
2023-03-01,MO,Missouri,RES,residential,2901731.0,11.46,312.85534,2731.1385,2023,3
2023-03-01,PA,Pennsylvania,ALL,all sectors,6258175.0,12.71,1468.89485,11557.83601,2023,3
2023-03-01,OR,Oregon,TRA,transportation,2.0,11.43,0.23777,2.07953,2023,3
2023-03-01,OR,Oregon,RES,residential,1840563.0,12.22,250.02468,2045.48393,2023,3
2023-03-01,OR,Oregon,IND,industrial,25833.0,7.48,87.58531,1170.44559,2023,3
2023-03-01,OR,Oregon,COM,commercial,244619.0,9.91,194.01377,1957.80817,2023,3
2023-03-01,OR,Oregon,ALL,all sectors,2111017.0,10.28,531.86153,5175.81722,2023,3
2023-03-01,WI,Wisconsin,ALL,all sectors,3171655.0,12.4,712.89489,5748.17057,2023,3
2023-03-01,OK,Oklahoma,RES,residential,1851190.0,11.71,189.3229,1616.9243,2023,3
2023-03-01,PA,Pennsylvania,COM,commercial,732114.0,11.15,329.63532,2955.82776,2023,3
2023-03-01,GA,Georgia,COM,commercial,608314.0,10.52,418.82944,3979.58548,2023,3
2023-03-01,GA,Georgia,IND,industrial,24023.0,6.0,160.75939,2679.44493,2023,3
2023-03-01,GA,Georgia,RES,residential,4678546.0,13.49,543.57064,4028.12819,2023,3
2023-03-01,GA,Georgia,TRA,transportation,1.0,6.29,0.72238,11.47731,2023,3
2023-03-01,HI,Hawaii,ALL,all sectors,507396.0,40.94,292.79917,715.14203,2023,3
2023-03-01,HI,Hawaii,COM,commercial,60219.0,41.55,93.1466,224.19923,2023,3
2023-03-01,HI,Hawaii,IND,industrial,816.0,38.0,104.42731,274.80868,2023,3
2023-03-01,OK,Oklahoma,IND,industrial,19930.0,6.0,110.40487,1840.54429,2023,3
2023-03-01,PA,Pennsylvania,IND,industrial,15794.0,7.77,311.87689,4015.7395,2023,3
2023-03-01,PA,Pennsylvania,RES,residential,5510262.0,18.13,823.19794,4541.54325,2023,3
2023-03-01,VT,Vermont,COM,commercial,62281.0,17.91,29.1453,162.73967,2023,3
2023-03-01,VT,Vermont,IND,industrial,257.0,11.39,12.14215,106.63413,2023,3
2023-03-01,VT,Vermont,RES,residential,321308.0,20.38,38.78215,190.24973,2023,3
2023-03-01,VT,Vermont,TRA,transportation,0.0,0.0,0.0,0.0,2023,3
2023-03-01,VA,Virginia,ALL,all sectors,4050719.0,10.9,1195.15384,10961.52233,2023,3
2023-03-01,VA,Virginia,COM,commercial,441094.0,9.19,562.1852,6116.02133,2023,3
2023-03-01,VA,Virginia,IND,industrial,3627.0,9.09,125.58176,1382.16816,2023,3
2023-03-01,VA,Virginia,RES,residential,3605997.0,14.67,505.55815,3446.796,2023,3
2023-03-01,VA,Virginia,TRA,transportation,1.0,11.06,1.82873,16.53683,2023,3
2023-03-01,WA,Washington,ALL,all sectors,3752257.0,9.68,826.23974,8537.1572,2023,3
2023-03-01,WA,Washington,COM,commercial,402537.0,10.1,270.20074,2676.39826,2023,3
2023-03-01,SC,South Carolina,ALL,all sectors,2918756.0,10.25,618.90206,6035.683,2023,3
2023-03-01,RI,Rhode Island,TRA,transportation,1.0,16.1,0.32717,2.03231,2023,3
2023-03-01,RI,Rhode Island,RES,residential,437910.0,27.91,65.73587,235.51285,2023,3
2023-03-01,RI,Rhode Island,IND,industrial,1666.0,18.78,10.09888,53.7747,2023,3
2023-03-01,RI,Rhode Island,COM,commercial,59904.0,17.11,50.48643,295.14083,2023,3
2023-03-01,RI,Rhode Island,ALL,all sectors,499481.0,21.6,126.64834,586.46069,2023,3
2023-03-01,PA,Pennsylvania,TRA,transportation,5.0,9.36,4.1847,44.7255,2023,3
2023-03-01,HI,Hawaii,RES,residential,446361.0,44.06,95.22526,216.13412,2023,3
2023-03-01,SC,South Carolina,IND,industrial,3617.0,6.31,125.89569,1994.99035,2023,3
2023-03-01,HI,Hawaii,TRA,transportation,0.0,0.0,0.0,0.0,2023,3
2023-03-01,ID,Idaho,COM,commercial,121511.0,8.28,47.41271,572.52023,2023,3
2023-03-01,NV,Nevada,RES,residential,1284717.0,17.11,144.90984,846.95571,2023,3
2023-03-01,NJ,New Jersey,ALL,all sectors,4246019.0,14.51,836.40591,5764.08545,2023,3
2023-03-01,NH,New Hampshire,TRA,transportation,0.0,0.0,0.0,0.0,2023,3
2023-03-01,NH,New Hampshire,RES,residential,645174.0,30.25,119.75112,395.87409,2023,3
2023-03-01,NV,Nevada,IND,industrial,4659.0,9.36,88.05874,940.34002,2023,3
2023-03-01,NV,Nevada,COM,commercial,173330.0,11.25,106.06391,942.4445,2023,3
2023-03-01,NV,Nevada,ALL,all sectors,1462707.0,12.42,339.10078,2730.26713,2023,3
2023-03-01,NE,Nebraska,TRA,transportation,0.0,0.0,0.0,0.0,2023,3
2023-03-01,NE,Nebraska,IND,industrial,58271.0,7.04,61.19984,869.05061,2023,3
2023-03-01,NE,Nebraska,COM,commercial,160100.0,8.51,76.66934,901.00921,2023,3
2023-03-01,WA,Washington,IND,industrial,23427.0,6.4,111.46031,1741.66975,2023,3
2023-03-01,MT,Montana,IND,industrial,9794.0,8.33,29.74893,357.20959,2023,3
2023-03-01,MT,Montana,COM,commercial,116073.0,11.99,53.26155,444.34299,2023,3
2023-03-01,MT,Montana,ALL,all sectors,673051.0,11.11,155.41768,1398.72056,2023,3
2023-03-01,MO,Missouri,TRA,transportation,2.0,8.22,0.15271,1.85783,2023,3
2023-03-01,NE,Nebraska,RES,residential,890842.0,10.48,99.28737,947.84844,2023,3
2023-03-01,MT,Montana,RES,residential,547184.0,12.13,72.4072,597.16798,2023,3
2023-03-01,NJ,New Jersey,COM,commercial,544148.0,13.5,419.08695,3105.25991,2023,3
2023-03-01,NJ,New Jersey,IND,industrial,10481.0,10.89,62.85308,577.01248,2023,3
2023-03-01,ID,Idaho,IND,industrial,28872.0,5.98,35.34338,591.13551,2023,3
2023-03-01,ID,Idaho,RES,residential,839860.0,10.03,93.78289,935.21807,2023,3
2023-03-01,ID,Idaho,TRA,transportation,0.0,0.0,0.0,0.0,2023,3
2023-03-01,WI,Wisconsin,TRA,transportation,2.0,16.2,0.01591,0.09821,2023,3
2023-03-01,WI,Wisconsin,RES,residential,2803204.0,16.47,310.40184,1885.22649,2023,3
2023-03-01,NE,Nebraska,ALL,all sectors,1109213.0,8.73,237.15655,2717.90826,2023,3
2023-03-01,MT,Montana,TRA,transportation,0.0,0.0,0.0,0.0,2023,3
2023-03-01,WY,Wyoming,ALL,all sectors,353260.0,8.3,121.5341,1464.5436,2023,3
2023-03-01,WY,Wyoming,COM,commercial,58577.0,8.83,36.30316,410.98598,2023,3
2023-03-01,WY,Wyoming,IND,industrial,11524.0,6.99,51.71574,739.66954,2023,3
2023-03-01,WY,Wyoming,RES,residential,283159.0,10.68,33.51521,313.88807,2023,3
2023-03-01,WY,Wyoming,TRA,transportation,0.0,0.0,0.0,0.0,2023,3
2023-03-01,NEW,New England,ALL,all sectors,7519952.0,24.26,2222.129,9161.44254,2023,3
2023-03-01,NEW,New England,COM,commercial,949337.0,20.13,814.23453,4043.96205,2023,3
2023-03-01,NEW,New England,IND,industrial,21917.0,16.05,194.91766,1214.19027,2023,3
2023-03-01,NJ,New Jersey,TRA,transportation,8.0,11.38,3.80559,33.44847,2023,3
2023-03-01,NJ,New Jersey,RES,residential,3691382.0,17.12,350.6603,2048.3646,2023,3
2023-03-01,ID,Idaho,ALL,all sectors,990243.0,8.41,176.53897,2098.87381,2023,3
2023-03-01,IL,Illinois,IND,industrial,5553.0,8.36,289.42697,3460.26699,2023,3
2023-03-01,NY,New York,RES,residential,7391961.0,21.21,843.6325,3977.9378,2023,3
2023-04-01,UT,Utah,RES,residential,1239189.0,10.84,83.42927,769.70815,2023,4
2023-04-01,MN,Minnesota,TRA,transportation,1.0,12.44,0.1772,1.42455,2023,4
2023-04-01,MS,Mississippi,ALL,all sectors,1585061.0,10.83,364.86145,3369.2438,2023,4
2023-04-01,MS,Mississippi,COM,commercial,244586.0,12.71,126.47827,995.10204,2023,4
2023-04-01,MS,Mississippi,IND,industrial,10857.0,6.59,82.50167,1252.34505,2023,4
2023-04-01,MS,Mississippi,RES,residential,1329618.0,13.9,155.88151,1121.79671,2023,4
2023-04-01,CT,Connecticut,IND,industrial,3982.0,15.46,33.71886,218.1598,2023,4
2023-04-01,CT,Connecticut,RES,residential,1540777.0,34.48,289.58651,839.8709,2023,4
2023-04-01,CT,Connecticut,TRA,transportation,3.0,17.33,2.40241,13.86607,2023,4
2023-04-01,MN,Minnesota,RES,residential,2540311.0,14.71,247.63843,1683.08987,2023,4
2023-04-01,DE,Delaware,ALL,all sectors,528753.0,12.72,97.57948,767.30856,2023,4
2023-04-01,DE,Delaware,IND,industrial,873.0,7.7,11.7324,152.41294,2023,4
2023-04-01,DE,Delaware,RES,residential,468058.0,15.47,51.36301,332.08286,2023,4
2023-04-01,DE,Delaware,TRA,transportation,0.0,0.0,0.0,0.0,2023,4
2023-04-01,DC,District of Columbia,ALL,all sectors,339806.0,16.11,120.08713,745.25057,2023,4
2023-04-01,DC,District of Columbia,COM,commercial,27336.0,16.79,90.44863,538.8366,2023,4
2023-04-01,DC,District of Columbia,IND,industrial,1.0,11.16,1.56337,14.00511,2023,4
2023-04-01,DC,District of Columbia,RES,residential,312466.0,15.3,25.5893,167.20957,2023,4
2023-04-01,DC,District of Columbia,TRA,transportation,3.0,9.86,2.48582,25.19928,2023,4
2023-04-01,DE,Delaware,COM,commercial,59822.0,12.19,34.48407,282.81276,2023,4
2023-04-01,MN,Minnesota,IND,industrial,9586.0,9.32,151.16819,1621.33478,2023,4
2023-04-01,MN,Minnesota,COM,commercial,310628.0,12.48,213.00614,1706.44527,2023,4
2023-04-01,OK,Oklahoma,RES,residential,1851137.0,12.17,165.46013,1359.81776,2023,4
2023-04-01,OK,Oklahoma,IND,industrial,19813.0,5.86,103.50642,1766.00234,2023,4
2023-04-01,OK,Oklahoma,COM,commercial,303853.0,8.53,142.99451,1676.49031,2023,4
2023-04-01,OK,Oklahoma,ALL,all sectors,2174803.0,8.58,411.96107,4802.3104,2023,4
2023-04-01,OH,Ohio,TRA,transportation,2.0,5.58,0.15078,2.70312,2023,4
2023-04-01,OH,Ohio,RES,residential,5103908.0,15.01,505.69237,3369.99208,2023,4
2023-04-01,OH,Ohio,IND,industrial,19088.0,6.91,273.89234,3962.2852,2023,4
2023-04-01,MD,Maryland,TRA,transportation,5.0,11.18,3.85573,34.4874,2023,4
2023-04-01,MA,Massachusetts,ALL,all sectors,3274940.0,24.95,896.24585,3591.95794,2023,4
2023-04-01,MA,Massachusetts,COM,commercial,387375.0,21.5,378.5955,1760.84759,2023,4
2023-04-01,MA,Massachusetts,IND,industrial,10415.0,17.55,82.36616,469.33581,2023,4
2023-04-01,MA,Massachusetts,RES,residential,2877148.0,32.36,433.66128,1340.13275,2023,4
2023-04-01,MA,Massachusetts,TRA,transportation,2.0,7.5,1.62291,21.64179,2023,4
2023-04-01,MI,Michigan,ALL,all sectors,5055986.0,13.14,974.72705,7417.22084,2023,4
2023-04-01,MI,Michigan,COM,commercial,558102.0,13.28,367.07799,2763.84101,2023,4
2023-04-01,MI,Michigan,IND,industrial,5685.0,7.73,180.18235,2331.08847,2023,4
2023-04-01,MI,Michigan,RES,residential,4492197.0,18.41,427.40305,2321.82344,2023,4
2023-04-01,MI,Michigan,TRA,transportation,2.0,13.6,0.06366,0.46792,2023,4
2023-04-01,MN,Minnesota,ALL,all sectors,2860526.0,12.21,611.98996,5012.29447,2023,4
2023-04-01,VT,Vermont,TRA,transportation,0.0,0.0,0.0,0.0,2023,4
2023-04-01,OK,Oklahoma,TRA,transportation,0.0,0.0,0.0,0.0,2023,4
2023-04-01,VA,Virginia,ALL,all sectors,4052559.0,10.66,989.84726,9287.64163,2023,4
2023-04-01,VA,Virginia,IND,industrial,3631.0,8.54,95.28955,1116.22974,2023,4
2023-04-01,HI,Hawaii,ALL,all sectors,507526.0,39.7,284.54224,716.66363,2023,4
2023-04-01,GA,Georgia,TRA,transportation,1.0,5.82,0.64529,11.08995,2023,4
2023-04-01,OH,Ohio,COM,commercial,623156.0,10.66,366.11192,3435.48277,2023,4
2023-04-01,OH,Ohio,ALL,all sectors,5746154.0,10.64,1145.84742,10770.46316,2023,4
2023-04-01,ND,North Dakota,TRA,transportation,0.0,0.0,0.0,0.0,2023,4
2023-04-01,ND,North Dakota,RES,residential,393923.0,10.28,42.02923,408.83241,2023,4
2023-04-01,ND,North Dakota,IND,industrial,10665.0,7.41,71.69719,968.15073,2023,4
2023-04-01,ND,North Dakota,COM,commercial,76416.0,6.79,58.83105,866.16381,2023,4
2023-04-01,ND,North Dakota,ALL,all sectors,481004.0,7.69,172.55748,2243.14694,2023,4
2023-04-01,HI,Hawaii,COM,commercial,60259.0,40.16,91.19616,227.08224,2023,4
2023-04-01,NC,North Carolina,TRA,transportation,1.0,8.03,0.07954,0.99049,2023,4
2023-04-01,NC,North Carolina,IND,industrial,9079.0,6.77,139.95112,2066.70159,2023,4
2023-04-01,NC,North Carolina,COM,commercial,743901.0,9.17,331.04585,3609.84004,2023,4
2023-04-01,NC,North Carolina,ALL,all sectors,5677410.0,10.13,954.82786,9425.93373,2023,4
2023-04-01,NY,New York,TRA,transportation,8.0,14.66,30.30507,206.7456,2023,4
2023-04-01,NY,New York,RES,residential,7365179.0,19.81,672.92579,3396.08267,2023,4
2023-04-01,NY,New York,IND,industrial,7102.0,6.78,89.50198,1320.81529,2023,4
2023-04-01,NY,New York,COM,commercial,1173961.0,16.12,871.55074,5406.48007,2023,4
2023-04-01,NY,New York,ALL,all sectors,8546250.0,16.11,1664.28358,10330.12363,2023,4
2023-04-01,NC,North Carolina,RES,residential,4924429.0,12.91,483.75135,3748.40161,2023,4
2023-04-01,HI,Hawaii,IND,industrial,813.0,36.66,101.59022,277.09372,2023,4
2023-04-01,HI,Hawaii,RES,residential,446454.0,43.18,91.75586,212.48767,2023,4
2023-04-01,VA,Virginia,RES,residential,3607183.0,14.58,416.48437,2857.236,2023,4
2023-04-01,VA,Virginia,TRA,transportation,1.0,14.4,0.22432,1.55789,2023,4
2023-04-01,WA,Washington,ALL,all sectors,3726647.0,9.66,703.88271,7288.50546,2023,4
2023-04-01,WA,Washington,COM,commercial,400538.0,9.86,243.26829,2466.34502,2023,4
2023-04-01,WA,Washington,RES,residential,3298626.0,10.95,357.9447,3269.61668,2023,4
2023-04-01,WA,Washington,TRA,transportation,5.0,10.19,0.73511,7.21222,2023,4
2023-04-01,WV,West Virginia,ALL,all sectors,1025670.0,10.25,241.28677,2354.1705,2023,4
2023-04-01,WV,West Virginia,COM,commercial,150431.0,11.41,58.76605,514.99516,2023,4
2023-04-01,WV,West Virginia,IND,industrial,11094.0,7.24,83.21233,1148.79484,2023,4
2023-04-01,IL,Illinois,IND,industrial,5557.0,8.11,265.09419,3267.36819,2023,4
2023-04-01,IL,Illinois,COM,commercial,625765.0,11.6,393.02188,3387.82017,2023,4
2023-04-01,IL,Illinois,ALL,all sectors,6025269.0,12.2,1150.77055,9433.25682,2023,4
2023-04-01,ID,Idaho,TRA,transportation,0.0,0.0,0.0,0.0,2023,4
2023-04-01,ID,Idaho,RES,residential,840248.0,10.18,75.46211,741.55914,2023,4
2023-04-01,ID,Idaho,IND,industrial,29370.0,6.36,39.29608,618.17353,2023,4
2023-04-01,ID,Idaho,COM,commercial,121206.0,8.41,43.34683,515.72641,2023,4
2023-04-01,ID,Idaho,ALL,all sectors,990824.0,8.43,158.10503,1875.45908,2023,4
2023-04-01,HI,Hawaii,TRA,transportation,0.0,0.0,0.0,0.0,2023,4
